doc_name,thread_name,thread_url,dominant_topic,topic_gamma,engine_spec,prod_year,engine_group,mileage_miles,mileage_confidence,technical_bucket,chronic_score,n_messages,gamma_vector
doc_00515,The secret garden,https://www.golfgtiforum.co.uk/index.php?topic=256813.0,8,0.1927229054350417,2.0_TSI,,MK7,,none,medium,1,1,"[0.07702199844604647, 0.008489535527370199, 0.011440613405926713, 0.01614100065929872, 0.01097592579644769, 0.01935005426574265, 0.011797927374073466, 0.1927229054350417, 0.02112003741637612, 0.06527719839154175, 0.019023205977246348, 0.010943288018005296, 0.011295454616708951, 0.020939574134975616, 0.013391449023037221, 0.014929109418727628, 0.01272756469724979, 0.028792440661691607, 0.011356308789415431, 0.029088408801261328, 0.0361951550988859, 0.015115270382107176, 0.06519511693612638, 0.013197476823844609, 0.013777873017526863, 0.01445342505693582, 0.01765054406479516]"
doc_00525,AutoCar Mk7 GTI with P Pack review places it No3.,https://www.golfgtiforum.co.uk/index.php?topic=256707.0,1,0.2374974777184768,2.0_TSI,,MK7,5000.0,high,high,3,17,"[0.2374974777184768, 0.009487741198161983, 0.011628551467300852, 0.015240678094070077, 0.012430650778058187, 0.028117776043236765, 0.012884557900295497, 0.05919614702509718, 0.033813790670642205, 0.09156862164560524, 0.025171767951929352, 0.012541176260031274, 0.01237399525353052, 0.022381215422833806, 0.014791580080516462, 0.015768264517836455, 0.014476366058789275, 0.024607022697441167, 0.012784896861245494, 0.04235429077007004, 0.027544107655566148, 0.019098080646860003, 0.09984431154127692, 0.017189277439026165, 0.013697363873277045, 0.015338497705516076, 0.018780565267095223]"
doc_00529,Clarkson in Sunday Timesj,https://www.golfgtiforum.co.uk/index.php?topic=256838.0,1,0.17858449731984152,2.0_TSI,,unknown,50000.0,high,high,3,10,"[0.17858449731984152, 0.011432602808456663, 0.014088637009992785, 0.018754894328780105, 0.014443955473015737, 0.029721838070514518, 0.014874258367397527, 0.09185490062600588, 0.03429481051428495, 0.10114920516764327, 0.027398640966474326, 0.014857899054446039, 0.014929606661909652, 0.02598064676582277, 0.01695692228444138, 0.018276734631287782, 0.01668853375953479, 0.03028021766772634, 0.014786055497378426, 0.04664954537167267, 0.03499692693676885, 0.02099300969251762, 0.13285750378618122, 0.018736430903580976, 0.016604070694249604, 0.018015759653853432, 0.021791895986221266]"
doc_00530,Torque of the petrol gti v diesel,https://www.golfgtiforum.co.uk/index.php?topic=256997.0,9,0.06083139573926082,2.0_TSI,,unknown,,none,medium,1,4,"[0.08290453417203261, 0.009419585591874767, 0.012484895029551179, 0.016092697014376767, 0.012646194929092936, 0.03260297008252828, 0.014458934197599457, 0.04515263985763847, 0.06083139573926082, 0.05704318021966607, 0.03761936226184716, 0.013990363499096341, 0.01222335863879576, 0.025004706877781092, 0.016554814416916135, 0.016270103155714765, 0.014402912299896892, 0.025112261094534044, 0.012828768011191344, 0.07076922716647936, 0.026557730092267078, 0.025746291064714058, 0.2112165038586565, 0.02329511285523072, 0.014958296406828723, 0.015549633051233495, 0.020367829902832046]"
doc_00532,CO2,https://www.golfgtiforum.co.uk/index.php?topic=257050.0,10,0.5634204734024568,unknown,,unknown,3000.0,high,medium,1,4,"[0.04560676334552297, 0.006375684410580186, 0.007066177305158412, 0.008726805208490422, 0.008595502663879958, 0.01915424951358859, 0.00806266553792089, 0.02767699710910876, 0.019902887463679412, 0.5634204734024568, 0.01526504027680034, 0.00798581962834657, 0.007588311773729041, 0.015071990510824902, 0.009491355647391075, 0.010158451237205601, 0.010541066754734022, 0.018217814054717632, 0.00912199588259228, 0.01859969599773843, 0.015707063930972407, 0.01168209469339502, 0.03668624801771173, 0.01028031978535975, 0.007864304479508021, 0.011770839760043679, 0.012232937174223916]"
doc_00534,GTI & GTD official MPG,https://www.golfgtiforum.co.uk/index.php?topic=256913.0,20,0.08986281044307108,2.0_TDI,,MK6,28000.0,high,medium,0,17,"[0.01839770718485674, 0.003861887090719409, 0.0047112136502936415, 0.005869296611590175, 0.004648270558382196, 0.009095436458471332, 0.004848665796387643, 0.013342053747599138, 0.01590255460652752, 0.0123148414309536, 0.011386999600861543, 0.0055202110831506414, 0.0047645031335161155, 0.0075358436539885556, 0.005374643490318395, 0.005199878857654719, 0.005204928785896009, 0.007581590739445771, 0.0046924791513194165, 0.08986281044307108, 0.008302797955345831, 0.008267017825404194, 0.05792203855059972, 0.0077087174158085, 0.00551302891527202, 0.00550995289076469, 0.006377503235194161]"
doc_00536,GTI fuel rating (95 RON),https://www.golfgtiforum.co.uk/index.php?topic=256832.0,20,0.029352599479238198,1.4_TSI,,unknown,,none,high,3,35,"[0.010889320033385767, 0.0033306375029557014, 0.005304728283306613, 0.007291336606511738, 0.004470912238786347, 0.008339586446397158, 0.00567075067427769, 0.010368172421038, 0.01190537167708472, 0.009027479656793147, 0.010596484451029897, 0.004886619954925801, 0.0041488613453406235, 0.007192885803477885, 0.005795801576247871, 0.005409656376202268, 0.004698523108206413, 0.007583752645968181, 0.004328016696387336, 0.029352599479238198, 0.008645878453209136, 0.009345687661294528, 0.016288379765094257, 0.009154999891521805, 0.007172775862984287, 0.0049324071842242675, 0.006395109469109399]"
doc_00538,Does the DSG box 'blip' on downchanges? Any other views on DSG boxes?,https://www.golfgtiforum.co.uk/index.php?topic=257115.0,11,1.0,1.4_TSI,,1.4_TSI,,none,medium,1,2,"[4.3088963027287997e-308, 2.085268258569325e-308, 2.411694453238401e-308, 2.400664145899002e-308, 2.0341971908719336e-308, 4.937386390015961e-308, 3.338917389501777e-308, 3.603841183731428e-308, 8.647888494757662e-308, 4.206622753669076e-308, 1.0, 5.41540834518953e-308, 3.0885084342791054e-308, 5.972680723808586e-308, 4.0264172321703634e-308, 3.1586260150028473e-308, 2.1790821722869607e-308, 3.746739529047324e-308, 2.077474878575171e-308, 4.668514828908401e-308, 3.26999562786865e-308, 2.409954259239884e-307, 4.872819778497695e-308, 1.056521603744105e-307, 2.418564828784835e-308, 2.528610007134949e-308, 4.391046290279577e-308]"
doc_00539,Seriously tempted...,https://www.golfgtiforum.co.uk/index.php?topic=256981.0,1,0.12063397939598712,2.0_TSI,,MK7,5000.0,high,medium,3,21,"[0.12063397939598712, 0.009899483426158972, 0.01260139193718125, 0.01679462598923542, 0.012594180181688269, 0.026958209117085432, 0.013589407971061888, 0.0704932968620902, 0.03581102010750033, 0.0685783342283899, 0.02764387174913893, 0.013526667208848975, 0.012960854582958889, 0.023430707795967187, 0.015469321634280296, 0.016134949685328033, 0.01444693418610119, 0.02545351182371018, 0.012882389795590843, 0.056826974457618605, 0.030524171810051962, 0.02052069911602652, 0.21343914600393182, 0.018435635539119106, 0.015120666624411973, 0.015542139252047537, 0.019556284247619637]"
doc_00540,Auto Hold/Parking Brake,https://www.golfgtiforum.co.uk/index.php?topic=257014.0,12,1.0,1.4_TSI,2009,1.4_TSI,,none,high,3,28,"[2.745109173002884e-308, 2.2256459800344646e-308, 2.677202129463202e-308, 2.164948699338344e-308, 1.8149109954227174e-308, 3.028901867747418e-308, 5.296229377884143e-308, 2.4996461150368005e-308, 3.0998288285081895e-308, 2.6318227146685627e-308, 5.472201718771697e-308, 1.0, 4.903644138757419e-308, 6.684808337774863e-308, 7.266337651282286e-308, 3.866661084455802e-308, 1.8594061385179667e-308, 3.609659504273112e-308, 1.870582014519694e-308, 2.4681791531925405e-308, 2.692906382746902e-308, 6.57061256553633e-308, 2.6053264866789423e-308, 4.596343733930544e-308, 2.341502295996498e-308, 2.2775744673750696e-308, 5.702201033479143e-308]"
doc_00541,Clarkson tests A 45 AMG & concludes GTI better buy,https://www.golfgtiforum.co.uk/index.php?topic=257131.0,1,0.2140181154927089,2.0_TSI,,unknown,,none,high,2,1,"[0.2140181154927089, 0.00965397243770223, 0.011799971221615004, 0.015558048382522494, 0.01265879183260308, 0.02542557736009453, 0.01292212356205116, 0.06456506147387776, 0.03306680562221982, 0.07697031373022548, 0.025215296878698088, 0.012859374730557812, 0.012466311350428359, 0.022136231272916973, 0.014847707703875505, 0.01578739708938514, 0.015017442312099488, 0.02409896904168663, 0.013299952027137128, 0.04650087308759163, 0.028966368157196463, 0.01899487252819366, 0.11642208933224574, 0.017167808201991517, 0.013962195008473382, 0.01581307777966885, 0.0187181534805027]"
doc_00550,Anyone order leather? Looks like red stitching is std,https://www.golfgtiforum.co.uk/index.php?topic=257262.0,8,0.07432025222706716,2.0_TSI,2013,MK6,5000.0,high,medium,1,10,"[0.06623371645889414, 0.012707697348273836, 0.016136390620257145, 0.02168639313416766, 0.01973963184402197, 0.031073758036759956, 0.01805500998846218, 0.07432025222706716, 0.031289852545409426, 0.1594386290828396, 0.02723458212346559, 0.01517382035419965, 0.01545056896017388, 0.03176298612204659, 0.020930546402609298, 0.024246797775947734, 0.025669804036611014, 0.05107613612452153, 0.022024533552270232, 0.032377980907087295, 0.043530376506297735, 0.02218084751962285, 0.057584898780827745, 0.019631494808642437, 0.018708361052393284, 0.029337569433756903, 0.02720117504641332]"
doc_00553,GTD Demo - North Herts,https://www.golfgtiforum.co.uk/index.php?topic=257205.0,20,0.010557169879985995,2.0_TSI,,unknown,,none,high,2,17,"[0.024418131428976437, 0.0033540434332656028, 0.004549787523336473, 0.006168119467244123, 0.004627263200840579, 0.008071628910301377, 0.005084401110368847, 0.037574494575618074, 0.008708764945284409, 0.03586340219988893, 0.008108827962255184, 0.00444699459002212, 0.004506405170782798, 0.009798382384470018, 0.00596117936376112, 0.006806530836880823, 0.0056180532423726415, 0.014041585895809443, 0.005030252112481879, 0.010557169879985995, 0.014372345553709068, 0.006392393257101086, 0.021819523937724995, 0.00551892346217455, 0.005313800979281266, 0.006669494267391356, 0.008088127455674237]"
doc_00557,Brake calipers,https://www.golfgtiforum.co.uk/index.php?topic=257427.0,5,0.12650281721202677,2.0_TSI,,MK6,,none,medium,1,4,"[0.009613097381494526, 0.011781112978160528, 0.007969884765680326, 0.008676863537163904, 0.12650281721202677, 0.010302845447515767, 0.007287757100022606, 0.009650539144307383, 0.008799138182243435, 0.011043010592752735, 0.007816128636898534, 0.006778523502303723, 0.006535859920002653, 0.008413826085001557, 0.007484661667738518, 0.007937316283266077, 0.03275085863134903, 0.01248466582703425, 0.023031556014616438, 0.007930694290116317, 0.01027360163141778, 0.0075601674430451965, 0.009111461658603609, 0.007232142509702063, 0.008037853992952778, 0.02879766713840969, 0.008020632899704585]"
doc_00559,GTI Printed Brochure,https://www.golfgtiforum.co.uk/index.php?topic=257376.0,8,0.24363447432982127,2.0_TSI,2013,unknown,,none,medium,1,9,"[0.07133962031722954, 0.011046052279982472, 0.014888290865651483, 0.02030611485131943, 0.014472919078128284, 0.023821239068402777, 0.016339196017413425, 0.24363447432982127, 0.028160313193478195, 0.08062055498479866, 0.026863468789142846, 0.015272699902508643, 0.015290972183862151, 0.03062494346572487, 0.019174461660105686, 0.021585953182175554, 0.01755864291451489, 0.03650956558836114, 0.01598983317046827, 0.038376647663372496, 0.052269949366657874, 0.02080481204019189, 0.08199413311263834, 0.01802039151881428, 0.01754458728048552, 0.020309929837625904, 0.02571205192752942]"
doc_00560,Mode Button,https://www.golfgtiforum.co.uk/index.php?topic=257446.0,11,0.1534328325176464,2.0_TSI,,unknown,,none,medium,0,3,"[0.02133469492151789, 0.010980011627319961, 0.01185033373792174, 0.011453865090726472, 0.010239339244946367, 0.02739163587883871, 0.0169802219266521, 0.0172207064140857, 0.03646154837379538, 0.021155480448170463, 0.1534328325176464, 0.029521434111251802, 0.016676888565949257, 0.03462881471564699, 0.021145454468470624, 0.01650879783416303, 0.010891104769893025, 0.019397389960306273, 0.010413839837531533, 0.019611638780865984, 0.015868333053995154, 0.0877460771850611, 0.021511961113419187, 0.03986243089941139, 0.01158484773882749, 0.012876369908510118, 0.023401119824756147]"
doc_00561,What Car Hot Hatch Test,https://www.golfgtiforum.co.uk/index.php?topic=257356.0,1,0.20898815005564092,2.0_TSI,,MK5,,none,high,2,10,"[0.20898815005564092, 0.009566526528825083, 0.012087133708917472, 0.016106056206319767, 0.012764499290927388, 0.026393278254475364, 0.01340486623730766, 0.06748852128398161, 0.03486665849723794, 0.0779003442691087, 0.026524973527631453, 0.012953288175148365, 0.012527296309698446, 0.022951337520639898, 0.015385436023951087, 0.016299561133466926, 0.015066949317315696, 0.024834739657664116, 0.01336125313148646, 0.05038700590504172, 0.03018645266766362, 0.019919879789162497, 0.12891534032604193, 0.018005556319658063, 0.014473560509781845, 0.015889863119155, 0.01938380069251265]"
doc_00563,GTI - First batch issues?,https://www.golfgtiforum.co.uk/index.php?topic=257349.0,5,0.0032617755389526605,2.0_TSI,,MK7,120000.0,high,high,2,15,"[0.06672636680977283, 0.0027649257081541873, 0.003910620891419262, 0.0050746582636523535, 0.0032617755389526605, 0.007293351016233455, 0.004297465093396791, 0.017539153210421998, 0.006970514595150677, 0.016721045218699784, 0.006877913422896455, 0.003919922471589429, 0.004351003968033842, 0.0084655128182301, 0.0049375755068525665, 0.005482710100346722, 0.0035769964918326014, 0.0095597643026942, 0.0032576419782144846, 0.007842674164159671, 0.010192474929889285, 0.005533792537807291, 0.013522348056562048, 0.004683903066071677, 0.0044567810995310595, 0.004217272065441317, 0.006866175973681133]"
doc_00565,Dual Zone Climate Control,https://www.golfgtiforum.co.uk/index.php?topic=257540.0,18,1.0,2.0_TSI,,MK7,,none,medium,1,2,"[5.868784489222021e-308, 3.1774916430831453e-308, 5.415978142237679e-308, 5.080301869755095e-308, 3.3476340646430977e-308, 4.805564808081104e-308, 6.761260625065404e-308, 5.776223921313782e-308, 4.0184621452706473e-308, 5.599012413376145e-308, 4.651674605694415e-308, 4.1188263330487523e-308, 5.136351898436628e-308, 9.98722733507284e-308, 7.606063773012556e-308, 9.137119377820077e-308, 3.381018275177015e-308, 1.0, 3.321412837755276e-308, 3.6816377281305793e-308, 8.688133303415525e-308, 4.581151157806236e-308, 4.633583782664703e-308, 3.7343025508964333e-308, 4.920338557280167e-308, 4.878841508040163e-308, 1.0709930363274944e-307]"
doc_00568,Manual 0-60 vs. DSG 0-60,https://www.golfgtiforum.co.uk/index.php?topic=257063.0,11,0.35354366802378095,2.0_TSI,2013,unknown,,none,high,1,24,"[0.017544038234562364, 0.007189023036526571, 0.008546313665543275, 0.008964053470964933, 0.007415987277677786, 0.017805677593884406, 0.011176663096440024, 0.014773152022554347, 0.03995704229154096, 0.016926195676707306, 0.35354366802378095, 0.015999372484500937, 0.010400035886603955, 0.01989925588172311, 0.013361594225795068, 0.011089740024423075, 0.008103513298024008, 0.013702777482969516, 0.0076390646023073135, 0.02123568986702665, 0.012514841108992272, 0.047059443066215415, 0.022232164880505913, 0.030664779470318183, 0.00885396882800442, 0.009267374228496725, 0.015231009607381808]"
doc_00569,A guy watching his GTI being born in Wolfsburg,https://www.golfgtiforum.co.uk/index.php?topic=257480.0,10,0.4765146017874416,2.0_TSI,,unknown,,none,high,1,6,"[0.0662251245918707, 0.008550890762370353, 0.009640952567226345, 0.012176840856210989, 0.011686486091363175, 0.0240201171647757, 0.01076127824679787, 0.04221590981780279, 0.024155065143106575, 0.4765146017874416, 0.019068447366704287, 0.010412973550573844, 0.010198453363568068, 0.019782341708732287, 0.012568869800858258, 0.01376795544051781, 0.014347948672627044, 0.025845765061298976, 0.012384351114802369, 0.02439936011319967, 0.022350222586421522, 0.014865068770070211, 0.049767654421492016, 0.0131290047020439, 0.010836635278543876, 0.0159718188138334, 0.016285332603856128]"
doc_00572,"Mark 7 GTI, GTD or A3 s-line?? Help please",https://www.golfgtiforum.co.uk/index.php?topic=257483.0,1,0.1323838353880984,2.0_TSI,,MK7,17000.0,high,high,2,18,"[0.1323838353880984, 0.009578655377556314, 0.012432298468840863, 0.016752187156174266, 0.012522262801707979, 0.027653167820872744, 0.013503849309803424, 0.06941311036607507, 0.03605562703377116, 0.07307667675260311, 0.02726899763360871, 0.012983945156591285, 0.01247684889251228, 0.02315901382568384, 0.015324998825621697, 0.016008494754366817, 0.014325156545651873, 0.02578661019195094, 0.012721745740201594, 0.05536502750084314, 0.030389546992193584, 0.020382258003061142, 0.19553494411099684, 0.018371037993587348, 0.015064988512693313, 0.015370296431236627, 0.01933910585299578]"
doc_00575,GTI logo on Nav screen,https://www.golfgtiforum.co.uk/index.php?topic=257580.0,14,1.0,2.0_TSI,,unknown,,none,medium,2,9,"[5.097942084842344e-308, 2.3685668093288757e-308, 3.592951077001723e-308, 3.4010661838160223e-308, 2.2987193368759677e-308, 4.098578959598926e-308, 7.259838345807835e-308, 4.713160982054559e-308, 3.979700772181534e-308, 4.633617269657015e-308, 5.709116385033076e-308, 5.992757315741822e-308, 6.166384345437462e-308, 1.0, 1.1767801502397687e-307, 1.0172554140038855e-307, 2.468572483970808e-308, 8.770453390733719e-308, 2.4456159152853415e-308, 3.5184389758983337e-308, 5.351781994179847e-308, 5.461710950582463e-308, 4.2898053923530676e-308, 3.9518024887801883e-308, 3.3854420088168763e-308, 3.2475282989369455e-308, 3.1990841751343834e-307]"
doc_00578,GTD - Vroom Vroom,https://www.golfgtiforum.co.uk/index.php?topic=257666.0,9,0.011391783144207752,2.0_TSI,,unknown,,none,medium,1,3,"[0.015157021009169607, 0.0019767072278506492, 0.00259362373266976, 0.0033263009253067504, 0.0025914693844424942, 0.005782382964815088, 0.003005440526190028, 0.009800360429456942, 0.011391783144207752, 0.010389790246860483, 0.007943097320885842, 0.0030062330060568127, 0.0025739062839347142, 0.005084122727516933, 0.003453849251070025, 0.0033678440764019434, 0.002993459239556733, 0.004863324757193531, 0.00269280892065696, 0.0201495535992453, 0.00562225918998883, 0.005365245053115081, 0.11334834793255125, 0.0048871311318341385, 0.003111625912586985, 0.0032139281739509374, 0.00419956025067601]"
